chunk_id,condition_code,content,source_id
medquad_ckd_dialysis_004,ckd_dialysis,"Phospho cao kéo dài có thể làm rối loạn cân bằng canxi, gây yếu xương và ngứa. Người bệnh có thể cần điều chỉnh thực phẩm chứa phospho và dùng thuốc gắn phosphat nếu được kê. Thuốc phải dùng đúng thời điểm và liều theo chỉ định.",medquad_niddk
medquad_ckd_dialysis_005,ckd_dialysis,"Lọc máu có thể làm mất protein nên nhiều người chạy thận cần lượng protein cao hơn giai đoạn CKD chưa lọc máu. Nhu cầu cụ thể phụ thuộc cân nặng, tình trạng dinh dưỡng, loại lọc máu và bệnh kèm theo; nên ưu tiên nguồn protein phù hợp theo kế hoạch của chuyên gia dinh dưỡng thận.",medquad_niddk
medquad_ckd_dialysis_006,ckd_dialysis,"Ăn nhiều natri làm tăng khát và giữ nước, có thể góp phần gây phù, tăng huyết áp và quá tải tim giữa các buổi lọc. Nên ưu tiên thực phẩm tươi, đọc nhãn natri và chỉ dùng muối thay thế khi đội ngũ điều trị xác nhận an toàn vì nhiều loại chứa kali.",medquad_niddk
medquad_ckd_dialysis_007,ckd_dialysis,"Lọc màng bụng dùng lớp màng trong ổ bụng làm bề mặt lọc máu. Dịch lọc được đưa qua catheter vào ổ bụng để hấp thu chất thải và dịch dư, sau đó được tháo ra và thay bằng dịch mới. Các lần thay dịch phải thực hiện đúng kỹ thuật và lịch điều trị.",medquad_niddk
medquad_ckd_dialysis_008,ckd_dialysis,"Biến chứng quan trọng của lọc màng bụng là viêm phúc mạc. Đau bụng, sốt, dịch tháo ra đục hoặc tình trạng xấu đi cần liên hệ cơ sở lọc máu ngay. Chế độ ăn và lượng dịch phải được điều chỉnh riêng vì lọc màng bụng khác chạy thận nhân tạo.",medquad_niddk
vihealthqa_diabetes_unknown_0001,diabetes_type_unknown,"Người mắc đái tháo đường không nhất thiết phải kiêng hoàn toàn cơm trắng. Cơm là nguồn carbohydrate có thể làm tăng đường huyết, vì vậy cần kiểm soát khẩu phần, phối hợp với rau và thực phẩm giàu protein, đồng thời theo dõi đáp ứng đường huyết để điều chỉnh theo kế hoạch dinh dưỡng cá nhân.",vihealthqa_vinmec
vihealthqa_diabetes_unknown_0002,diabetes_type_unknown,"Chất xơ từ rau, đậu và ngũ cốc nguyên hạt giúp làm chậm hấp thu carbohydrate và hạn chế đường huyết tăng nhanh sau ăn. Bữa ăn nên cân đối giữa rau, thực phẩm giàu protein và phần tinh bột phù hợp, thay vì loại bỏ hoàn toàn một nhóm thực phẩm.",vihealthqa_vinmec
vihealthqa_diabetes_unknown_0003,diabetes_type_unknown,"Người mắc đái tháo đường không nên bỏ bữa hoặc nhịn ăn tùy tiện, nhất là khi đang dùng thuốc hạ đường huyết hoặc insulin. Nên hạn chế bánh kẹo, đồ uống có đường, mứt, trái cây sấy và thực phẩm nhiều chất béo bão hòa; duy trì vận động và dùng thuốc đúng chỉ định.",vihealthqa_vinmec
vihealthqa_diabetes_unknown_0004,diabetes_type_unknown,"Không thể khẳng định hoặc loại trừ đái tháo đường chỉ từ một lần đo glucose. Kết quả cần được hiểu theo thời điểm lấy mẫu, tình trạng nhịn ăn và các xét nghiệm khác như HbA1c; người có nguy cơ nên được xét nghiệm lại theo hướng dẫn chuyên môn.",vihealthqa_vinmec
vihealthqa_diabetes_unknown_0005,diabetes_type_unknown,"Kiểm soát đường huyết cần kết hợp theo dõi định kỳ, dùng thuốc hoặc insulin đúng đơn, chế độ ăn cân đối và vận động phù hợp. Không tự ý đổi liều, ngừng thuốc hoặc thêm thuốc khi chưa trao đổi với bác sĩ.",vihealthqa_vinmec
vihealthqa_diabetes_t1_0001,diabetes_type_1,"Các dấu hiệu thường gặp của đái tháo đường type 1 gồm khát nhiều, tiểu nhiều, nhanh đói, sụt cân không rõ nguyên nhân, mệt mỏi và nhìn mờ. Đau bụng, nôn hoặc thở nhanh sâu có thể là dấu hiệu nặng và cần được đánh giá y tế khẩn cấp.",vihealthqa_vinmec
vihealthqa_diabetes_t2_0001,diabetes_type_2,Người đang dùng insulin mà bỏ bữa hoặc ăn ít hơn bình thường có nguy cơ hạ đường huyết. Cần theo dõi glucose sát hơn và liên hệ bác sĩ để được hướng dẫn điều chỉnh; không tự thay đổi hoặc bỏ liều insulin.,vihealthqa_vinmec
vihealthqa_prediabetes_0001,prediabetes,"Tiền đái tháo đường thường không có triệu chứng rõ và phải được xác định bằng xét nghiệm máu. Một số người có thể khát, tiểu nhiều, mệt, nhìn mờ hoặc có vùng da sẫm màu ở cổ và nách, nhưng các dấu hiệu này không thay thế xét nghiệm.",vihealthqa_vinmec
vihealthqa_prediabetes_0002,prediabetes,"Việc dùng thuốc ở người tiền đái tháo đường phụ thuộc kết quả theo dõi glucose và các yếu tố nguy cơ như huyết áp, tim mạch, mỡ máu, gan và thận. Với nhiều người, ăn uống phù hợp, vận động đều và giảm cân nếu thừa cân là nền tảng ban đầu.",vihealthqa_vinmec
vihealthqa_hypertension_0001,hypertension,"Tăng huyết áp là bệnh mạn tính thường cần điều trị và theo dõi lâu dài để giảm nguy cơ nhồi máu cơ tim, đột quỵ và tổn thương cơ quan. Nếu nghi thuốc gây tác dụng phụ, không nên tự ngừng thuốc mà cần trao đổi với bác sĩ để điều chỉnh điều trị.",vihealthqa_vinmec
vihealthqa_gout_0001,gout,"Tăng acid uric máu chưa đồng nghĩa với bệnh gout. Gout được nghĩ đến khi tinh thể urat gây viêm khớp hoặc có biểu hiện lâm sàng phù hợp; chẩn đoán cần kết hợp triệu chứng, thăm khám và xét nghiệm thay vì chỉ dựa vào một chỉ số acid uric.",vihealthqa_vinmec
vihealthqa_gout_0002,gout,"Acid uric được tạo ra khi cơ thể phân giải purin. Thực phẩm và đồ uống giàu purin như phủ tạng, một số hải sản và rượu bia có thể làm tăng gánh acid uric, nhưng mức độ ảnh hưởng và chế độ ăn cần được cá nhân hóa.",vihealthqa_vinmec
vihealthqa_ckd_unknown_0001,ckd_stage_unknown,"Một kết quả creatinine đơn lẻ chưa đủ để xác định bệnh thận mạn. Cần đánh giá cùng tuổi, eGFR, xét nghiệm nước tiểu và việc bất thường có kéo dài hay không; tăng huyết áp, đái tháo đường và sỏi tiết niệu là những nguyên nhân có thể liên quan.",vihealthqa_vinmec
vihealthqa_ckd_unknown_0002,ckd_stage_unknown,"Bệnh thận mạn giai đoạn sớm có thể không gây triệu chứng và đôi khi chỉ được phát hiện qua albumin, protein hoặc máu trong nước tiểu, hay eGFR giảm. Vì vậy người có nguy cơ cần xét nghiệm và theo dõi định kỳ.",vihealthqa_vinmec
vihealthqa_ckd_dialysis_0001,ckd_dialysis,"Ngứa ở người chạy thận có thể liên quan đến da khô, phospho máu cao, hiệu quả lọc máu chưa đủ hoặc sản phẩm dùng trên da. Nên dưỡng ẩm, tránh cào gãi và trao đổi với đội ngũ điều trị để kiểm tra phospho, tình trạng da và phác đồ lọc máu.",vihealthqa_vinmec
