activity_id,source_compendium,category_name_vi,category_name_en,description_vi,description_en,met_value,met_type,baseline_value,baseline_unit,intensity_level,suitable_for_beginner,suitable_for_elderly,suitable_for_wheelchair_user,source_url
adult_20015,adult,Hoạt động tôn giáo,Religious Activities,"Đứng yên tĩnh trong nhà thờ / hoạt động tôn giáo, tham dự nghi lễ","Standing quietly in church, attending a ceremony",1.3,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/religious-activities
adult_20020,adult,Hoạt động tôn giáo,Religious Activities,"Đứng, hát trong nhà thờ / hoạt động tôn giáo, tham dự nghi lễ, đứng, vận động participation","Standing, singing in church, attending a ceremony, standing, active participation",2.0,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/religious-activities
adult_20025,adult,Hoạt động tôn giáo,Religious Activities,"Quỳ trong nhà thờ / hoạt động tôn giáo hoặc ở nhà, praying","Kneeling in church or at home, praying",1.3,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/religious-activities
adult_20030,adult,Hoạt động tôn giáo,Religious Activities,"Đứng, nói chuyện trong nhà thờ / hoạt động tôn giáo","Standing, talking in church",1.3,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/religious-activities
adult_20035,adult,Hoạt động tôn giáo,Religious Activities,Đi bộ trong nhà thờ / hoạt động tôn giáo,Walking in church,2.0,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/religious-activities
adult_20036,adult,Hoạt động tôn giáo,Religious Activities,"Đi bộ, dưới 2.0 mph, rất chậm","Walking, less than 2.0 mph, very slow",2.0,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/religious-activities
adult_20039,adult,Hoạt động tôn giáo,Religious Activities,"Kết hợp đi bộ và đứng cho mục đích tôn giáo, hướng dẫn/đón tiếp trong nghi lễ","Walk/stand combination for religious purposes, usher",2.0,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/religious-activities
adult_20040,adult,Hoạt động tôn giáo,Religious Activities,"Praise với nhảy / khiêu vũ hoặc chạy, spiritual khiêu vũ trong nhà thờ / hoạt động tôn giáo","Praise with dance or run, spiritual dancing in church",5.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/religious-activities
adult_20045,adult,Hoạt động tôn giáo,Religious Activities,Phục vụ thực phẩm ở nhà thờ / hoạt động tôn giáo,Serving food at church,2.3,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/religious-activities
adult_20046,adult,Hoạt động tôn giáo,Religious Activities,Chuẩn bị thực phẩm ở nhà thờ / hoạt động tôn giáo,Preparing food at church,2.0,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/religious-activities
adult_20047,adult,Hoạt động tôn giáo,Religious Activities,"Rửa chén bát, dọn dẹp bếp ở nhà thờ / hoạt động tôn giáo","Washing dishes, cleaning kitchen at church",3.3,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/religious-activities
adult_20050,adult,Hoạt động tôn giáo,Religious Activities,Ăn uống ở nhà thờ / hoạt động tôn giáo,Eating at church,1.5,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/religious-activities
adult_20055,adult,Hoạt động tôn giáo,Religious Activities,"Ăn uống/nói chuyện ở nhà thờ / hoạt động tôn giáo hoặc đứng ăn uống, Mỹ bản địa Mỹ Feast days","Eating/talking at church or standing eating, American Indian Feast days",2.0,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/religious-activities
adult_20060,adult,Hoạt động tôn giáo,Religious Activities,Dọn dẹp nhà thờ / hoạt động tôn giáo,Cleaning church,3.3,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/religious-activities
adult_20061,adult,Hoạt động tôn giáo,Religious Activities,Thông thường sân công việc ở nhà thờ / hoạt động tôn giáo,General yard work at church,4.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/religious-activities
adult_20065,adult,Hoạt động tôn giáo,Religious Activities,"Đứng, cường độ vừa (ví dụ: nâng vật nặng, lắp ráp với tốc độ nhanh)","Standing , moderate effort (e.g., lifting heavy objects, assembling at fast rate)",3.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/religious-activities
adult_20095,adult,Hoạt động tôn giáo,Religious Activities,"Đứng, lao động thủ công cường độ vừa đến nặng, nâng ≥ 50 lb, bảo trì nặng","Standing, moderate-to-heavy effort, manual labor, lifting ≥ 50 lbs, heavy maintenance",4.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/religious-activities
adult_21000,adult,Hoạt động tình nguyện,Volunteer Activities,"Ngồi họp, cường độ nhẹ; có thể nói chuyện","sitting, meeting, general, and/or with talking involved",1.3,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/volunteer-activities
adult_21005,adult,Hoạt động tình nguyện,Volunteer Activities,"Ngồi, nhẹ văn phòng công việc, trong thông thường","Sitting, light office work, in general",1.5,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/volunteer-activities
adult_21010,adult,Hoạt động tình nguyện,Volunteer Activities,"Ngồi, vừa công việc","Sitting, moderate work",2.5,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/volunteer-activities
adult_21015,adult,Hoạt động tình nguyện,Volunteer Activities,"Đứng, nhẹ công việc (sắp xếp hồ sơ, nói chuyện, lắp ráp)","Standing, light work (filing, talking, assembling)",1.8,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/volunteer-activities
adult_21016,adult,Hoạt động tình nguyện,Volunteer Activities,"Ngồi, chăm sóc trẻ em, chỉ tính thời gian thực sự vận động","Sitting, child care, only active periods",2.0,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/volunteer-activities
adult_21017,adult,Hoạt động tình nguyện,Volunteer Activities,"Đứng, chăm sóc trẻ em, chỉ tính thời gian thực sự vận động","Standing, child care, only active periods",3.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/volunteer-activities
adult_21018,adult,Hoạt động tình nguyện,Volunteer Activities,"Đi bộ/chạy chơi với trẻ em, vừa, chỉ tính thời gian thực sự vận động","Walk/run play with children, moderate, only active periods",3.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/volunteer-activities
adult_21019,adult,Hoạt động tình nguyện,Volunteer Activities,"Đi bộ/chạy chơi với trẻ em, mạnh, chỉ tính thời gian thực sự vận động","Walk/run play with children, vigorous, only active periods",5.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/volunteer-activities
adult_21020,adult,Hoạt động tình nguyện,Volunteer Activities,"Đứng, nhẹ/vừa công việc (ví dụ: đóng gói thùng / hộp, assemble/sửa chữa, set lên chairs/đồ nội thất)","Standing, light/moderate work (e.g., pack boxes, assemble/repair, set up chairs/furniture)",3.3,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/volunteer-activities
adult_21025,adult,Hoạt động tình nguyện,Volunteer Activities,"Đứng, cường độ vừa (ví dụ: nâng 50 lb, lắp ráp với tốc độ nhanh)","Standing, moderate (e.g., lifting 50 lbs., assembling at fast rate)",3.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/volunteer-activities
adult_21030,adult,Hoạt động tình nguyện,Volunteer Activities,"Đứng, vừa/nặng công việc","Standing, moderate/heavy work",4.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/volunteer-activities
adult_21035,adult,Hoạt động tình nguyện,Volunteer Activities,"Đánh máy, điện, thủ công, hoặc máy tính","Typing, electric, manual, or computer",1.3,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/volunteer-activities
adult_21040,adult,Hoạt động tình nguyện,Volunteer Activities,"Đi bộ, dưới 2.0 mph, rất chậm","Walking, less than 2.0 mph, very slow",2.3,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/volunteer-activities
adult_21045,adult,Hoạt động tình nguyện,Volunteer Activities,"Đi bộ, 2.8–3.4 mph, tốc độ vừa, không mang vác bất kỳ vật gì","Walking, 2.8 to 3.4 mph, moderate speed, not carrying anything",3.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/volunteer-activities
adult_21050,adult,Hoạt động tình nguyện,Volunteer Activities,"Đi bộ, 3.5–3.9 mph, tốc độ nhanh, không mang vác bất kỳ vật gì","Walking, 3.5 to 3.9 mph, brisk speed, not carrying anything",4.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/volunteer-activities
adult_21055,adult,Hoạt động tình nguyện,Volunteer Activities,"Đi bộ, 2.5 mph chậm và mang đồ vật dưới 25 lb","Walking, 2.5 mph slowly and carrying objects less than 25 pounds",3.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/volunteer-activities
adult_21060,adult,Hoạt động tình nguyện,Volunteer Activities,"Đi bộ, 3.0 mph ở mức vừa và mang đồ vật dưới 25 lb, đẩy vật gì đó","Walking, 3.0 mph moderately and carrying objects less than 25 pounds, pushing something",4.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/volunteer-activities
adult_21065,adult,Hoạt động tình nguyện,Volunteer Activities,"Đi bộ, 3.5 mph, briskly và mang đồ vật dưới 25 lb","Walking, 3.5 mph, briskly and carrying objects less than 25 pounds",4.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/volunteer-activities
adult_21070,adult,Hoạt động tình nguyện,Volunteer Activities,"Kết hợp đi bộ và đứng, cho mục đích tình nguyện","Walk/stand combination, for volunteer purposes",3.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/volunteer-activities
adult_22040,adult,Trò chơi điện tử,Video Games,"Ở tư thế ngồi, trò chơi điện tử, tay cầm chơi trò chơi (ít vận động)","Seated, video game, handheld controller (inactive)",1.3,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/video-games
adult_22120,adult,Trò chơi điện tử,Video Games,"Trò chơi điện tử, tay cầm chơi trò chơi cường độ nhẹ","Video game, handheld controller (light effort)",1.5,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/video-games
adult_22160,adult,Trò chơi điện tử,Video Games,"Trò chơi điện tử, cường độ nhẹ (Wii Fit, yoga, bowling, v.v.)","Video game, light effort (Wii Fit, yoga, bowling, etc.)",2.3,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/video-games
adult_22200,adult,Trò chơi điện tử,Video Games,"Vận động trò chơi điện tử, trò chơi cảm biến chuyển động/sử dụng thân trên cường độ nhẹ đến vừa","Active video game, motion sensing game/using upper body (light to moderate effort)",3.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/video-games
adult_22240,adult,Trò chơi điện tử,Video Games,"Vận động trò chơi điện tử, trò chơi cảm biến chuyển động, sử dụng toàn thân cường độ vừa","Active video game, motion sensing game/using total body (moderate effort)",4.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/video-games
adult_22280,adult,Trò chơi điện tử,Video Games,"Vận động trò chơi điện tử, trò chơi cảm biến chuyển động, sử dụng toàn thân (cường độ vừa đến cao)","Active video game, motion sensing game/using total body (moderate-to-vigorous effort)",5.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/video-games
adult_22320,adult,Trò chơi điện tử,Video Games,"Vận động trò chơi điện tử, trò chơi cảm biến chuyển động, sử dụng toàn thân, exergames, bài tập, khiêu vũ cường độ cao","Active video game, motion sensing game/using total body, exergames, workouts, dancing (vigorous effort)",7.5,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/video-games
adult_22360,adult,Trò chơi điện tử,Video Games,"Tập thể lực thực tế ảo, cường độ cao","Conditioning/exercise virtual reality fitness, vigorous intensity",9.8,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/video-games
older_0101060,older_adult,Đạp xe,Bicycling,"Đạp xe, tại chỗ, thông thường, cường độ vừa","Bicycling, stationary, general, moderate effort",5.3,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0101160,older_adult,Đạp xe,Bicycling,"Đạp xe, tại chỗ, 30-50 W, cường độ vừa","Bicycling, stationary, 30-50 watts, moderate effort",4.3,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0101260,older_adult,Đạp xe,Bicycling,"Đạp xe, tại chỗ, 90-100 W, cường độ cao","Bicycling, stationary, 90-100 watts, vigorous effort",6.3,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_0101360,older_adult,Đạp xe,Bicycling,"Đạp xe, tại chỗ, 101-160 W, cường độ cao","Bicycling, stationary, 101-160 watts, vigorous effort",7.8,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_0101760,older_adult,Đạp xe,Bicycling,"Đạp xe, tại chỗ, 51-89 W, cường độ vừa đến cao","Bicycling, stationary, 51-89 watts, moderate-to-vigorous effort",4.5,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0202260,older_adult,Rèn luyện thể lực,Conditioning,"Bài tập thể trọng (ví dụ: chống đẩy, gập bụng, kéo xà, lunge), cường độ vừa","Calisthenics (e.g., push-ups, sit-ups, pull-ups, lunges), moderate effort",3.5,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0203560,older_adult,Rèn luyện thể lực,Conditioning,"Tập luyện theo vòng, Parcour-loại, cường độ vừa","Circuit training, Parcour-type, moderate effort",4.5,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0204760,older_adult,Rèn luyện thể lực,Conditioning,"Máy tập elliptical, cường độ nhẹ","Elliptical trainer, light effort",3.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0205160,older_adult,Rèn luyện thể lực,Conditioning,"Kháng lực (trọng lượng) tập luyện, squat, cường độ nhẹ","Resistance (weight) training, squats, light effort",3.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0205360,older_adult,Rèn luyện thể lực,Conditioning,"Kháng lực tập luyện, thông thường, cường độ nhẹ","Resistance Training, general, light effort",2.3,MET_60_PLUS,2.7,ml/kg/min,light,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0205460,older_adult,Rèn luyện thể lực,Conditioning,"Kháng lực (trọng lượng) tập luyện, nhiều bài tập, 8-15 repetitions ở mức kháng lực thay đổi","Resistance (weight) training, multiple exercises, 8-15 repetitions at varied resistance",4.3,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0206260,older_adult,Rèn luyện thể lực,Conditioning,"Tập luyện tại phòng gym, các lớp rèn luyện thể lực","Health club exercise, conditioning classes",5.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0206360,older_adult,Rèn luyện thể lực,Conditioning,"Tập luyện tại phòng gym, các lớp rèn luyện thể lực, dựa trên ghế","Health club exercise, conditioning classes, chair-based",3.8,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0207260,older_adult,Rèn luyện thể lực,Conditioning,"Chèo thuyền, tại chỗ, 50–99 W, cường độ vừa đến cao","Rowing, stationary, 50 to 99 watts, moderate-to-vigorous effort",6.5,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_0207360,older_adult,Rèn luyện thể lực,Conditioning,"Chèo thuyền, tại chỗ, 100–149 W, cường độ cao","Rowing, stationary, 100 to 149 watts, vigorous effort",9.0,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_0211360,older_adult,Rèn luyện thể lực,Conditioning,"Bóng tập trị liệu, bài tập với bóng thể lực, ghế tập luyện","Therapeutic exercise ball, Fitball exercise, chair exercise",3.5,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0219060,older_adult,Rèn luyện thể lực,Conditioning,"Yoga, thông thường","Yoga, general",2.5,MET_60_PLUS,2.7,ml/kg/min,light,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0219160,older_adult,Rèn luyện thể lực,Conditioning,"Yoga, ghế, thông thường","Yoga, chair, general",2.8,MET_60_PLUS,2.7,ml/kg/min,light,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0221060,older_adult,Rèn luyện thể lực,Conditioning,"Thái cực quyền, thông thường","Tai Chi, general",3.8,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0221160,older_adult,Rèn luyện thể lực,Conditioning,"Thái cực quyền, ghế, thông thường","Tai Chi, chair, general",2.8,MET_60_PLUS,2.7,ml/kg/min,light,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0303060,older_adult,Khiêu vũ / nhảy,Dancing,"Khiêu vũ Ballroom (tango, chậm waltz, foxtrot)","Ballroom Dance (tango, slow waltz, foxtrot)",6.0,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_0303160,older_adult,Khiêu vũ / nhảy,Dancing,"Nhảy / khiêu vũ lớp học, thông thường","Dance class, General",6.3,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_0303260,older_adult,Khiêu vũ / nhảy,Dancing,"Khiêu vũ Smooth (Mazurka, Viennese Waltz, Polka)","Smooth Dance (Mazurka, Viennese Walk, Polka)",7.3,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_0501060,older_adult,Hoạt động tại nhà,Home Activities,"Dọn dẹp, quét dọn thảm hoặc sàn, thông thường","Cleaning, sweeping carpet or floors, general",4.3,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0502160,older_adult,Hoạt động tại nhà,Home Activities,"Dọn dẹp, lau sàn, đứng, cường độ vừa","Cleaning, mopping, standing, Moderate effort",4.3,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0502260,older_adult,Hoạt động tại nhà,Home Activities,"Lau cửa sổ, rửa cửa sổ, thông thường","Cleaning windows, washing windows, general",3.5,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0502360,older_adult,Hoạt động tại nhà,Home Activities,"Dọn dẹp, lau sàn, đứng, cường độ nhẹ","Cleaning, mopping, standing, light effort",3.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0503260,older_adult,Hoạt động tại nhà,Home Activities,"Lau bụi hoặc đánh bóng đồ nội thất, thông thường","Dusting or polishing furniture, general",4.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0504060,older_adult,Hoạt động tại nhà,Home Activities,"Dọn dẹp, mang rác ra ngoài","Cleaning, carrying out trash",4.5,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0504160,older_adult,Hoạt động tại nhà,Home Activities,"Rửa chén bát, đứng hoặc trong thông thường (không tách riêng phần đứng/đi bộ)","Wash dishes, standing or in general (not broken into stand/walk components)",2.5,MET_60_PLUS,2.7,ml/kg/min,light,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0504360,older_adult,Hoạt động tại nhà,Home Activities,"Dọn dẹp, hút bụi, thông thường, cường độ vừa","Cleaning, vacuuming, general, moderate effort",4.3,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0505160,older_adult,Hoạt động tại nhà,Home Activities,"Nấu ăn, phục vụ thực phẩm, thiết lập/đặt table, ước tính đi bộ hoặc đứng","Cooking, serving food, setting table, implied walking or standing",2.8,MET_60_PLUS,2.7,ml/kg/min,light,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0505560,older_adult,Hoạt động tại nhà,Home Activities,"Cất đồ tạp hóa/chén bát (ví dụ: mang đồ tạp hóa, storing chén bát trong cabinet)","Putting away groceries/dishes (e.g. carrying groceries, storing dishes in cabinet),",3.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0506060,older_adult,Hoạt động tại nhà,Home Activities,"Thực phẩm mua sắm với hoặc không có một tạp hóa xe đẩy, đứng hoặc đi bộ","Food shopping with or without a grocery cart, standing or walking",3.8,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0507060,older_adult,Hoạt động tại nhà,Home Activities,Ủi quần áo,Ironing,2.8,MET_60_PLUS,2.7,ml/kg/min,light,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0509060,older_adult,Hoạt động tại nhà,Home Activities,"Giặt giũ, gấp hoặc treo quần áo, cho quần áo vào máy giặt hoặc máy sấy, đóng gói vali, giặt quần áo bằng tay, ước tính đứng, cường độ nhẹ","Laundry, fold or hang clothes, put clothes in washer or dryer, packing suitcase, washing clothes by hand, implied standing, light effort",2.0,MET_60_PLUS,2.7,ml/kg/min,light,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0509260,older_adult,Hoạt động tại nhà,Home Activities,"Giặt giũ, treo rửa, giặt quần áo bằng tay, cường độ vừa","Laundry, hanging wash, washing clothes by hand, moderate effort",3.5,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0510060,older_adult,Hoạt động tại nhà,Home Activities,"Dọn giường, thay ga/vải trải","Making bed, changing linens",4.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0512060,older_adult,Hoạt động tại nhà,Home Activities,"Di chuyển đồ nội thất, đồ dùng trong nhà, mang vác thùng / hộp","Moving furniture, household items, carrying boxes",5.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0612760,older_adult,Hoạt động tại nhà,Home Activities,"Sửa chữa nhà cửa, thông thường, cường độ vừa","Home repair, general, moderate effort",4.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0701060,older_adult,Hoạt động tại nhà,Home Activities,Nằm yên tĩnh và xem tivi,Lying quietly and watching television,1.3,MET_60_PLUS,2.7,ml/kg/min,sedentary,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0701160,older_adult,Hoạt động tại nhà,Home Activities,"Nằm yên tĩnh, không làm gì, nằm trên giường khi còn thức","Lying quietly, doing nothing, lying in bed awake,",1.3,MET_60_PLUS,2.7,ml/kg/min,sedentary,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0702060,older_adult,Hoạt động tại nhà,Home Activities,Ngồi yên và xem tivi,Sitting quietly and watching television,1.3,MET_60_PLUS,2.7,ml/kg/min,sedentary,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0702160,older_adult,Hoạt động tại nhà,Home Activities,"Ngồi yên, thông thường","Sitting quietly, general",1.3,MET_60_PLUS,2.7,ml/kg/min,sedentary,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0704060,older_adult,Hoạt động tại nhà,Home Activities,"Đứng yên tĩnh, đứng trong một hàng","Standing quietly, standing in a line",1.5,MET_60_PLUS,2.7,ml/kg/min,sedentary,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0805060,older_adult,Hoạt động tại nhà,Home Activities,"Đào đất, xới đất, lấp/đổ đất trong vườn, compositing, cường độ vừa","Digging, spading, filling garden, compositing, moderate effort",4.8,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0805260,older_adult,Hoạt động tại nhà,Home Activities,"Đào đất, xới đất, lấp/đổ đất trong vườn, ủ phân hữu cơ, cường độ cao","Digging, spading, filling garden, composting, vigorous effort",7.3,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_0806160,older_adult,Hoạt động tại nhà,Home Activities,"Làm vườn, tạo luống trồng","Gardening, building garden bed",4.8,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0806560,older_adult,Hoạt động tại nhà,Home Activities,"Làm vườn, mixing soil","Gardening, mixing soil",3.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0809160,older_adult,Hoạt động tại nhà,Home Activities,Lắp/đặt mulch,Laying mulch,3.5,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0809560,older_adult,Hoạt động tại nhà,Home Activities,"Cắt cỏ vườn, thông thường","Mowing lawn, general",6.8,MET_60_PLUS,2.7,ml/kg/min,vigorous,False,True,False,https://pacompendium.com/older-adult-compendium/
older_0813560,older_adult,Hoạt động tại nhà,Home Activities,"Trồng cây, trồng cây vào chậu, cấy/chuyển cây con hoặc cây, nhẹ-vừa nỗ lực","Planting, potting, transplanting seedlings or plants, light-moderate effort",3.3,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0816060,older_adult,Hoạt động tại nhà,Home Activities,"Cào vườn hoặc lá, cường độ vừa","Raking lawn or leaves, moderate effort",4.0,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0821060,older_adult,Hoạt động tại nhà,Home Activities,"Cắt tỉa bụi cây hoặc cây, dụng cụ cắt thủ công","Trimming shrubs or trees, manual cutter",3.3,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0821560,older_adult,Hoạt động tại nhà,Home Activities,"Cắt tỉa bụi cây hoặc cây, công suất máy cắt, sử dụng lá máy thổi, edge, cường độ vừa","Trimming shrubs or trees, power cutter, using leaf blower, edge, moderate effort",3.8,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0822060,older_adult,Hoạt động tại nhà,Home Activities,"Đi bộ, bón phân","Walking, applying fertilizer",5.3,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0823060,older_adult,Hoạt động tại nhà,Home Activities,"Tưới nước vườn hoặc vườn, đứng hoặc đi bộ","Watering lawn or garden, standing or walking",3.3,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0823960,older_adult,Hoạt động tại nhà,Home Activities,"Nhổ cỏ, chăm sóc đất/vườn vườn, cường độ nhẹ đến vừa","Weeding, cultivating garden, light-to-moderate effort",4.8,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
older_0824660,older_adult,Hoạt động tại nhà,Home Activities,"Hái trái cây trên cây, nhặt/hái fruits/rau, cường độ vừa","Picking fruit off trees, picking fruits/vegetables, moderate effort",3.5,MET_60_PLUS,2.7,ml/kg/min,moderate,True,True,False,https://pacompendium.com/older-adult-compendium/
