food_id,canonical_food_id,source_name,source_food_id,source_priority,name_vi,name_en,display_name,category_vi,category_en,item_type,processing_level,is_core_food,is_branded,brand_name,recommendation_priority,waste_percent,water_g,kcal_per_100g,protein_g,fat_g,carb_g,fiber_g,sugar_g,ash_g,sodium_mg,potassium_mg,phosphorus_mg,calcium_mg,iron_mg,magnesium_mg,zinc_mg,cholesterol_mg,saturated_fat_g,trans_fat_g,purine_mg,preferred_source,needs_manual_review,review_reason,search_text_vi,search_text_en,fallback_source_name,fallback_source_food_id,fallback_reason,nutrient_source_note
FOOD003754,CANON003686,SR Legacy,173739,3,"Đậu, french, mature seeds, chín, luộc, without muối","Beans, french, mature seeds, cooked, boiled, without salt","Đậu, french, mature seeds, chín, luộc, without muối",Đậu và sản phẩm từ đậu,Legumes and Legume Products,cooked_food,processed,True,False,,medium,,66.57,129.0,7.05,0.76,24.02,9.4,,1.61,6.0,370.0,102.0,63.0,1.08,56.0,0.64,0.0,0.083,0.0,,SR Legacy,True,low_confidence_translation; possible_word_by_word_translation,"Tên: Đậu, french, mature seeds, chín, luộc, without muối. Nhóm: Đậu và sản phẩm từ đậu. Loại: cooked_food. Mức chế biến: processed. Ghi chú: Thực phẩm cơ bản.","Name: Beans, french, mature seeds, cooked, boiled, without salt. Category: Legumes and Legume Products. Type: cooked_food. Processing level: processed.",,,,
FOOD003755,CANON003687,SR Legacy,173740,3,"đậu tây, all types, mature seeds, chín, luộc, without muối","Beans, kidney, all types, mature seeds, cooked, boiled, without salt","đậu tây, all types, mature seeds, chín, luộc, without muối",Đậu và sản phẩm từ đậu,Legumes and Legume Products,cooked_food,processed,True,False,,medium,,66.94,127.0,8.67,0.5,22.8,6.4,0.32,1.09,1.0,405.0,138.0,35.0,2.22,42.0,1.0,0.0,0.073,0.0,,SR Legacy,True,low_confidence_translation; possible_word_by_word_translation,"Tên: đậu tây, all types, mature seeds, chín, luộc, without muối. Nhóm: Đậu và sản phẩm từ đậu. Loại: cooked_food. Mức chế biến: processed. Ghi chú: Thực phẩm cơ bản.","Name: Beans, kidney, all types, mature seeds, cooked, boiled, without salt. Category: Legumes and Legume Products. Type: cooked_food. Processing level: processed.",,,,
FOOD003756,CANON003688,SR Legacy,173741,3,"đậu tây, all types, mature seeds, đóng hộp","Beans, kidney, all types, mature seeds, canned","đậu tây, all types, mature seeds, đóng hộp",Đậu và sản phẩm từ đậu,Legumes and Legume Products,prepared_food,processed,True,False,,medium,,78.04,84.0,5.22,0.6,14.5,4.3,1.85,1.64,296.0,237.0,90.0,34.0,1.17,27.0,0.46,0.0,0.141,0.0,,SR Legacy,True,low_confidence_translation,"Tên: đậu tây, all types, mature seeds, đóng hộp. Nhóm: Đậu và sản phẩm từ đậu. Loại: prepared_food. Mức chế biến: processed. Ghi chú: Thực phẩm cơ bản.","Name: Beans, kidney, all types, mature seeds, canned. Category: Legumes and Legume Products. Type: prepared_food. Processing level: processed.",,,,
FOOD003757,CANON003689,SR Legacy,173742,3,"đậu tây, california đỏ, mature seeds, sống","Beans, kidney, california red, mature seeds, raw","đậu tây, california đỏ, mature seeds, sống",Đậu và sản phẩm từ đậu,Legumes and Legume Products,raw_ingredient,unprocessed,True,False,,high,,11.75,330.0,24.37,0.25,59.8,24.9,,3.83,11.0,1490.0,405.0,195.0,9.35,160.0,2.55,0.0,0.036,0.0,,SR Legacy,True,low_confidence_translation,"Tên: đậu tây, california đỏ, mature seeds, sống. Nhóm: Đậu và sản phẩm từ đậu. Loại: raw_ingredient. Mức chế biến: unprocessed. Ghi chú: Thực phẩm cơ bản.","Name: Beans, kidney, california red, mature seeds, raw. Category: Legumes and Legume Products. Type: raw_ingredient. Processing level: unprocessed.",,,,
FOOD003758,CANON003690,SR Legacy,173743,3,"đậu tây, california đỏ, mature seeds, chín, luộc, without muối","Beans, kidney, california red, mature seeds, cooked, boiled, without salt","đậu tây, california đỏ, mature seeds, chín, luộc, without muối",Đậu và sản phẩm từ đậu,Legumes and Legume Products,cooked_food,processed,True,False,,medium,,66.93,124.0,9.13,0.09,22.41,9.3,,1.44,4.0,419.0,137.0,66.0,2.98,48.0,0.86,0.0,0.014,0.0,,SR Legacy,True,low_confidence_translation; possible_word_by_word_translation,"Tên: đậu tây, california đỏ, mature seeds, chín, luộc, without muối. Nhóm: Đậu và sản phẩm từ đậu. Loại: cooked_food. Mức chế biến: processed. Ghi chú: Thực phẩm cơ bản.","Name: Beans, kidney, california red, mature seeds, cooked, boiled, without salt. Category: Legumes and Legume Products. Type: cooked_food. Processing level: processed.",,,,
FOOD003759,CANON003691,SR Legacy,173744,3,"đậu tây, đỏ, mature seeds, sống","Beans, kidney, red, mature seeds, raw","đậu tây, đỏ, mature seeds, sống",Đậu và sản phẩm từ đậu,Legumes and Legume Products,raw_ingredient,unprocessed,True,False,,high,,11.75,337.0,22.53,1.06,61.29,15.2,2.1,3.37,12.0,1359.0,406.0,83.0,6.69,138.0,2.79,0.0,0.154,0.0,,SR Legacy,True,low_confidence_translation,"Tên: đậu tây, đỏ, mature seeds, sống. Nhóm: Đậu và sản phẩm từ đậu. Loại: raw_ingredient. Mức chế biến: unprocessed. Ghi chú: Thực phẩm cơ bản.","Name: Beans, kidney, red, mature seeds, raw. Category: Legumes and Legume Products. Type: raw_ingredient. Processing level: unprocessed.",,,,
FOOD003760,CANON003692,SR Legacy,173745,3,"Đậu, navy, mature seeds, sống","Beans, navy, mature seeds, raw","Đậu, navy, mature seeds, sống",Đậu và sản phẩm từ đậu,Legumes and Legume Products,raw_ingredient,unprocessed,True,False,,high,,12.1,337.0,22.33,1.5,60.75,15.3,3.88,3.32,5.0,1185.0,407.0,147.0,5.49,175.0,3.65,,0.17,0.0,,SR Legacy,True,low_confidence_translation,"Tên: Đậu, navy, mature seeds, sống. Nhóm: Đậu và sản phẩm từ đậu. Loại: raw_ingredient. Mức chế biến: unprocessed. Ghi chú: Thực phẩm cơ bản.","Name: Beans, navy, mature seeds, raw. Category: Legumes and Legume Products. Type: raw_ingredient. Processing level: unprocessed.",,,,
FOOD003761,CANON003693,SR Legacy,173746,3,"Đậu, navy, mature seeds, chín, luộc, without muối","Beans, navy, mature seeds, cooked, boiled, without salt","Đậu, navy, mature seeds, chín, luộc, without muối",Đậu và sản phẩm từ đậu,Legumes and Legume Products,cooked_food,processed,True,False,,medium,,63.81,140.0,8.23,0.62,26.05,10.5,0.37,1.3,0.0,389.0,144.0,69.0,2.36,53.0,1.03,,0.098,0.0,,SR Legacy,True,low_confidence_translation; possible_word_by_word_translation,"Tên: Đậu, navy, mature seeds, chín, luộc, without muối. Nhóm: Đậu và sản phẩm từ đậu. Loại: cooked_food. Mức chế biến: processed. Ghi chú: Thực phẩm cơ bản.","Name: Beans, navy, mature seeds, cooked, boiled, without salt. Category: Legumes and Legume Products. Type: cooked_food. Processing level: processed.",,,,
FOOD003762,CANON003694,SR Legacy,173747,3,"Đậu, navy, mature seeds, đóng hộp","Beans, navy, mature seeds, canned","Đậu, navy, mature seeds, đóng hộp",Đậu và sản phẩm từ đậu,Legumes and Legume Products,prepared_food,processed,True,False,,medium,,70.45,113.0,7.53,0.43,20.45,5.1,0.28,1.14,336.0,288.0,134.0,47.0,1.85,47.0,0.77,0.0,0.112,0.0,,SR Legacy,True,low_confidence_translation,"Tên: Đậu, navy, mature seeds, đóng hộp. Nhóm: Đậu và sản phẩm từ đậu. Loại: prepared_food. Mức chế biến: processed. Ghi chú: Thực phẩm cơ bản.","Name: Beans, navy, mature seeds, canned. Category: Legumes and Legume Products. Type: prepared_food. Processing level: processed.",,,,
FOOD003763,CANON003695,SR Legacy,173748,3,"Đậu, pink, mature seeds, sống","Beans, pink, mature seeds, raw","Đậu, pink, mature seeds, sống",Đậu và sản phẩm từ đậu,Legumes and Legume Products,raw_ingredient,unprocessed,True,False,,high,,10.06,343.0,20.96,1.13,64.19,12.7,2.14,3.66,8.0,1464.0,415.0,130.0,6.77,182.0,2.55,0.0,0.292,0.0,,SR Legacy,True,low_confidence_translation,"Tên: Đậu, pink, mature seeds, sống. Nhóm: Đậu và sản phẩm từ đậu. Loại: raw_ingredient. Mức chế biến: unprocessed. Ghi chú: Thực phẩm cơ bản.","Name: Beans, pink, mature seeds, raw. Category: Legumes and Legume Products. Type: raw_ingredient. Processing level: unprocessed.",,,,
FOOD003764,CANON003696,SR Legacy,173749,3,"Đậu, small trắng, mature seeds, sống","Beans, small white, mature seeds, raw","Đậu, small trắng, mature seeds, sống",Đậu và sản phẩm từ đậu,Legumes and Legume Products,raw_ingredient,unprocessed,True,False,,high,,11.71,336.0,21.11,1.18,62.25,24.9,,3.75,12.0,1542.0,445.0,173.0,7.73,183.0,2.81,0.0,0.304,0.0,,SR Legacy,True,low_confidence_translation,"Tên: Đậu, small trắng, mature seeds, sống. Nhóm: Đậu và sản phẩm từ đậu. Loại: raw_ingredient. Mức chế biến: unprocessed. Ghi chú: Thực phẩm cơ bản.","Name: Beans, small white, mature seeds, raw. Category: Legumes and Legume Products. Type: raw_ingredient. Processing level: unprocessed.",,,,
FOOD003765,CANON003697,SR Legacy,173750,3,"Đậu, small trắng, mature seeds, chín, luộc, without muối","Beans, small white, mature seeds, cooked, boiled, without salt","Đậu, small trắng, mature seeds, chín, luộc, without muối",Đậu và sản phẩm từ đậu,Legumes and Legume Products,cooked_food,processed,True,False,,medium,,63.24,142.0,8.97,0.64,25.81,10.4,,1.34,2.0,463.0,169.0,73.0,2.84,68.0,1.09,0.0,0.166,0.0,,SR Legacy,True,low_confidence_translation; possible_word_by_word_translation,"Tên: Đậu, small trắng, mature seeds, chín, luộc, without muối. Nhóm: Đậu và sản phẩm từ đậu. Loại: cooked_food. Mức chế biến: processed. Ghi chú: Thực phẩm cơ bản.","Name: Beans, small white, mature seeds, cooked, boiled, without salt. Category: Legumes and Legume Products. Type: cooked_food. Processing level: processed.",,,,
FOOD003766,CANON003698,SR Legacy,173751,3,"Đậu, vàng, mature seeds, sống","Beans, yellow, mature seeds, raw","Đậu, vàng, mature seeds, sống",Đậu và sản phẩm từ đậu,Legumes and Legume Products,raw_ingredient,unprocessed,True,False,,high,,11.1,345.0,22.0,2.6,60.7,25.1,,3.6,12.0,1042.0,488.0,166.0,7.01,222.0,2.83,0.0,0.671,0.0,,SR Legacy,True,low_confidence_translation,"Tên: Đậu, vàng, mature seeds, sống. Nhóm: Đậu và sản phẩm từ đậu. Loại: raw_ingredient. Mức chế biến: unprocessed. Ghi chú: Thực phẩm cơ bản.","Name: Beans, yellow, mature seeds, raw. Category: Legumes and Legume Products. Type: raw_ingredient. Processing level: unprocessed.",,,,
FOOD003767,CANON003699,SR Legacy,173752,3,"Đậu, vàng, mature seeds, chín, luộc, without muối","Beans, yellow, mature seeds, cooked, boiled, without salt","Đậu, vàng, mature seeds, chín, luộc, without muối",Đậu và sản phẩm từ đậu,Legumes and Legume Products,cooked_food,processed,True,False,,medium,,62.98,144.0,9.16,1.08,25.28,10.4,0.34,1.5,5.0,325.0,183.0,62.0,2.48,74.0,1.06,0.0,0.279,0.0,,SR Legacy,True,low_confidence_translation; possible_word_by_word_translation,"Tên: Đậu, vàng, mature seeds, chín, luộc, without muối. Nhóm: Đậu và sản phẩm từ đậu. Loại: cooked_food. Mức chế biến: processed. Ghi chú: Thực phẩm cơ bản.","Name: Beans, yellow, mature seeds, cooked, boiled, without salt. Category: Legumes and Legume Products. Type: cooked_food. Processing level: processed.",,,,
FOOD003768,CANON003700,SR Legacy,173753,3,"Broadbeans (fava đậu, mature seeds, chín, luộc, without muối","Broadbeans (fava beans), mature seeds, cooked, boiled, without salt","Broadbeans (fava đậu, mature seeds, chín, luộc, without muối",Đậu và sản phẩm từ đậu,Legumes and Legume Products,cooked_food,processed,True,False,,medium,,71.54,110.0,7.6,0.4,19.65,5.4,1.82,0.81,5.0,268.0,125.0,36.0,1.5,43.0,1.01,0.0,0.066,0.0,,SR Legacy,True,low_confidence_translation; possible_word_by_word_translation,"Tên: Broadbeans (fava đậu, mature seeds, chín, luộc, without muối. Nhóm: Đậu và sản phẩm từ đậu. Loại: cooked_food. Mức chế biến: processed. Ghi chú: Thực phẩm cơ bản.","Name: Broadbeans (fava beans), mature seeds, cooked, boiled, without salt. Category: Legumes and Legume Products. Type: cooked_food. Processing level: processed.",,,,
FOOD003769,CANON003701,SR Legacy,173754,3,"Broadbeans (fava đậu, mature seeds, đóng hộp","Broadbeans (fava beans), mature seeds, canned","Broadbeans (fava đậu, mature seeds, đóng hộp",Đậu và sản phẩm từ đậu,Legumes and Legume Products,prepared_food,processed,True,False,,medium,,80.32,71.0,5.47,0.22,12.41,3.7,,1.58,453.0,242.0,79.0,26.0,1.0,32.0,0.62,0.0,0.037,0.0,,SR Legacy,True,low_confidence_translation,"Tên: Broadbeans (fava đậu, mature seeds, đóng hộp. Nhóm: Đậu và sản phẩm từ đậu. Loại: prepared_food. Mức chế biến: processed. Ghi chú: Thực phẩm cơ bản.","Name: Broadbeans (fava beans), mature seeds, canned. Category: Legumes and Legume Products. Type: prepared_food. Processing level: processed.",,,,
FOOD003770,CANON003702,SR Legacy,173755,3,Carob flour,Carob flour,Carob flour,Đậu và sản phẩm từ đậu,Legumes and Legume Products,basic_food,minimally_processed,True,False,,high,,3.58,222.0,4.62,0.65,88.88,39.8,49.08,2.27,35.0,827.0,79.0,348.0,2.94,54.0,0.92,0.0,0.09,0.0,,SR Legacy,True,low_confidence_translation,Tên: Carob flour. Nhóm: Đậu và sản phẩm từ đậu. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.,Name: Carob flour. Category: Legumes and Legume Products. Type: basic_food. Processing level: minimally_processed.,,,,
FOOD003771,CANON003703,SR Legacy,173756,3,"Chickpeas (garbanzo đậu, bengal gram), mature seeds, sống","Chickpeas (garbanzo beans, bengal gram), mature seeds, raw","Chickpeas (garbanzo đậu, bengal gram), mature seeds, sống",Đậu và sản phẩm từ đậu,Legumes and Legume Products,raw_ingredient,unprocessed,True,False,,high,,7.68,378.0,20.47,6.04,62.95,12.2,10.7,2.85,24.0,718.0,252.0,57.0,4.31,79.0,2.76,0.0,0.603,0.0,,SR Legacy,True,low_confidence_translation,"Tên: Chickpeas (garbanzo đậu, bengal gram), mature seeds, sống. Nhóm: Đậu và sản phẩm từ đậu. Loại: raw_ingredient. Mức chế biến: unprocessed. Ghi chú: Thực phẩm cơ bản.","Name: Chickpeas (garbanzo beans, bengal gram), mature seeds, raw. Category: Legumes and Legume Products. Type: raw_ingredient. Processing level: unprocessed.",,,,
FOOD003772,CANON003704,SR Legacy,173757,3,"Chickpeas (garbanzo đậu, bengal gram), mature seeds, chín, luộc, without muối","Chickpeas (garbanzo beans, bengal gram), mature seeds, cooked, boiled, without salt","Chickpeas (garbanzo đậu, bengal gram), mature seeds, chín, luộc, without muối",Đậu và sản phẩm từ đậu,Legumes and Legume Products,cooked_food,processed,True,False,,medium,,60.21,164.0,8.86,2.59,27.42,7.6,4.8,0.92,7.0,291.0,168.0,49.0,2.89,48.0,1.53,0.0,0.269,0.0,,SR Legacy,True,low_confidence_translation; possible_word_by_word_translation,"Tên: Chickpeas (garbanzo đậu, bengal gram), mature seeds, chín, luộc, without muối. Nhóm: Đậu và sản phẩm từ đậu. Loại: cooked_food. Mức chế biến: processed. Ghi chú: Thực phẩm cơ bản.","Name: Chickpeas (garbanzo beans, bengal gram), mature seeds, cooked, boiled, without salt. Category: Legumes and Legume Products. Type: cooked_food. Processing level: processed.",,,,
FOOD003773,CANON003705,SR Legacy,173758,3,"Cowpeas, common (blackeyes, crowder, southern), mature seeds, sống","Cowpeas, common (blackeyes, crowder, southern), mature seeds, raw","Cowpeas, common (blackeyes, crowder, southern), mature seeds, sống",Đậu và sản phẩm từ đậu,Legumes and Legume Products,raw_ingredient,unprocessed,True,False,,high,,11.95,336.0,23.52,1.26,60.03,10.6,6.9,3.24,16.0,1112.0,424.0,110.0,8.27,184.0,3.37,0.0,0.331,0.0,,SR Legacy,True,low_confidence_translation,"Tên: Cowpeas, common (blackeyes, crowder, southern), mature seeds, sống. Nhóm: Đậu và sản phẩm từ đậu. Loại: raw_ingredient. Mức chế biến: unprocessed. Ghi chú: Thực phẩm cơ bản.","Name: Cowpeas, common (blackeyes, crowder, southern), mature seeds, raw. Category: Legumes and Legume Products. Type: raw_ingredient. Processing level: unprocessed.",,,,
FOOD003774,CANON003706,SR Legacy,173759,3,"Cowpeas, common (blackeyes, crowder, southern), mature seeds, chín, luộc, without muối","Cowpeas, common (blackeyes, crowder, southern), mature seeds, cooked, boiled, without salt","Cowpeas, common (blackeyes, crowder, southern), mature seeds, chín, luộc, without muối",Đậu và sản phẩm từ đậu,Legumes and Legume Products,cooked_food,processed,True,False,,medium,,70.04,116.0,7.73,0.53,20.76,6.5,3.3,0.94,4.0,278.0,156.0,24.0,2.51,53.0,1.29,0.0,0.138,0.0,,SR Legacy,True,low_confidence_translation; possible_word_by_word_translation,"Tên: Cowpeas, common (blackeyes, crowder, southern), mature seeds, chín, luộc, without muối. Nhóm: Đậu và sản phẩm từ đậu. Loại: cooked_food. Mức chế biến: processed. Ghi chú: Thực phẩm cơ bản.","Name: Cowpeas, common (blackeyes, crowder, southern), mature seeds, cooked, boiled, without salt. Category: Legumes and Legume Products. Type: cooked_food. Processing level: processed.",,,,
FOOD003775,CANON003707,SR Legacy,173760,3,"Cowpeas, common (blackeyes, crowder, southern), mature seeds, đóng hộp, plain","Cowpeas, common (blackeyes, crowder, southern), mature seeds, canned, plain","Cowpeas, common (blackeyes, crowder, southern), mature seeds, đóng hộp, plain",Đậu và sản phẩm từ đậu,Legumes and Legume Products,prepared_food,processed,True,False,,medium,,79.63,77.0,4.74,0.55,13.63,3.3,,1.45,293.0,172.0,70.0,20.0,0.97,28.0,0.7,0.0,0.144,0.0,,SR Legacy,True,low_confidence_translation,"Tên: Cowpeas, common (blackeyes, crowder, southern), mature seeds, đóng hộp, plain. Nhóm: Đậu và sản phẩm từ đậu. Loại: prepared_food. Mức chế biến: processed. Ghi chú: Thực phẩm cơ bản.","Name: Cowpeas, common (blackeyes, crowder, southern), mature seeds, canned, plain. Category: Legumes and Legume Products. Type: prepared_food. Processing level: processed.",,,,
FOOD003776,CANON003708,SR Legacy,173761,3,"Cowpeas, common (blackeyes, crowder, southern), mature seeds, đóng hộp with heo","Cowpeas, common (blackeyes, crowder, southern), mature seeds, canned with pork","Cowpeas, common (blackeyes, crowder, southern), mature seeds, đóng hộp with heo",Đậu và sản phẩm từ đậu,Legumes and Legume Products,prepared_food,processed,True,False,,medium,,77.59,83.0,2.74,1.6,16.53,3.3,,1.54,350.0,178.0,96.0,17.0,1.42,43.0,1.04,7.0,0.605,0.0,,SR Legacy,True,low_confidence_translation; possible_word_by_word_translation,"Tên: Cowpeas, common (blackeyes, crowder, southern), mature seeds, đóng hộp with heo. Nhóm: Đậu và sản phẩm từ đậu. Loại: prepared_food. Mức chế biến: processed. Ghi chú: Thực phẩm cơ bản.","Name: Cowpeas, common (blackeyes, crowder, southern), mature seeds, canned with pork. Category: Legumes and Legume Products. Type: prepared_food. Processing level: processed.",,,,
FOOD003777,CANON003709,SR Legacy,173762,3,"Vitasoy USA, organic nasoya extra firm đậu phụ/đậu hũ","Vitasoy USA, Organic Nasoya Extra Firm Tofu","Vitasoy USA, organic nasoya extra firm đậu phụ/đậu hũ",Đậu và sản phẩm từ đậu,Legumes and Legume Products,basic_food,minimally_processed,True,False,,high,,80.9,98.0,10.1,5.2,2.6,1.3,0.4,1.2,4.0,,,77.0,1.6,,,0.0,0.7,0.0,,SR Legacy,True,low_confidence_translation,"Tên: Vitasoy USA, organic nasoya extra firm đậu phụ/đậu hũ. Nhóm: Đậu và sản phẩm từ đậu. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Vitasoy USA, Organic Nasoya Extra Firm Tofu. Category: Legumes and Legume Products. Type: basic_food. Processing level: minimally_processed.",,,,
FOOD003778,CANON003710,SR Legacy,173763,3,"Vitasoy USA, organic nasoya firm đậu phụ/đậu hũ","Vitasoy USA, Organic Nasoya Firm Tofu","Vitasoy USA, organic nasoya firm đậu phụ/đậu hũ",Đậu và sản phẩm từ đậu,Legumes and Legume Products,basic_food,minimally_processed,True,False,,high,,83.4,84.0,8.9,4.4,2.3,0.8,0.3,1.0,4.0,,,125.0,1.2,,,0.0,0.5,0.0,,SR Legacy,True,low_confidence_translation,"Tên: Vitasoy USA, organic nasoya firm đậu phụ/đậu hũ. Nhóm: Đậu và sản phẩm từ đậu. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Vitasoy USA, Organic Nasoya Firm Tofu. Category: Legumes and Legume Products. Type: basic_food. Processing level: minimally_processed.",,,,
FOOD003779,CANON003711,SR Legacy,173764,3,"Vitasoy USA, organic nasoya silken đậu phụ/đậu hũ","Vitasoy USA, Organic Nasoya Silken Tofu","Vitasoy USA, organic nasoya silken đậu phụ/đậu hũ",Đậu và sản phẩm từ đậu,Legumes and Legume Products,basic_food,minimally_processed,True,False,,high,,90.5,47.0,4.8,2.5,1.4,0.3,0.2,0.8,2.0,,,75.0,0.9,,,0.0,0.3,0.0,,SR Legacy,True,low_confidence_translation,"Tên: Vitasoy USA, organic nasoya silken đậu phụ/đậu hũ. Nhóm: Đậu và sản phẩm từ đậu. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Vitasoy USA, Organic Nasoya Silken Tofu. Category: Legumes and Legume Products. Type: basic_food. Processing level: minimally_processed.",,,,
FOOD003780,CANON003712,SR Legacy,173766,3,"Soymilk, original and vanilla, light, with added calcium, vitamins A and D","Soymilk, original and vanilla, light, with added calcium, vitamins A and D","Soymilk, original and vanilla, light, with added calcium, vitamins A and D",Đậu và sản phẩm từ đậu,Legumes and Legume Products,basic_food,minimally_processed,True,False,,high,,92.69,30.0,2.38,0.77,3.51,0.3,2.61,0.64,48.0,117.0,87.0,123.0,0.43,15.0,0.23,0.0,0.005,0.0,,SR Legacy,True,low_confidence_translation; possible_word_by_word_translation,"Tên: Soymilk, original and vanilla, light, with added calcium, vitamins A and D. Nhóm: Đậu và sản phẩm từ đậu. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Soymilk, original and vanilla, light, with added calcium, vitamins A and D. Category: Legumes and Legume Products. Type: basic_food. Processing level: minimally_processed.",,,,
FOOD003781,CANON003713,SR Legacy,173771,3,"SILK Light Plain, soymilk","SILK Light Plain, soymilk","SILK Light Plain, soymilk",Đậu và sản phẩm từ đậu,Legumes and Legume Products,basic_food,minimally_processed,True,False,,high,,92.77,29.0,2.47,0.82,3.29,0.4,2.47,0.64,49.0,123.0,,123.0,0.44,16.0,0.25,0.0,0.0,0.0,,SR Legacy,True,low_confidence_translation,"Tên: SILK Light Plain, soymilk. Nhóm: Đậu và sản phẩm từ đậu. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: SILK Light Plain, soymilk. Category: Legumes and Legume Products. Type: basic_food. Processing level: minimally_processed.",,,,
FOOD003782,CANON003714,SR Legacy,173772,3,"SILK Light Vanilla, soymilk","SILK Light Vanilla, soymilk","SILK Light Vanilla, soymilk",Đậu và sản phẩm từ đậu,Legumes and Legume Products,basic_food,minimally_processed,True,False,,high,,91.95,33.0,2.47,0.82,4.12,0.4,2.88,0.64,39.0,123.0,,123.0,0.44,16.0,0.25,0.0,0.0,0.0,,SR Legacy,True,low_confidence_translation,"Tên: SILK Light Vanilla, soymilk. Nhóm: Đậu và sản phẩm từ đậu. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: SILK Light Vanilla, soymilk. Category: Legumes and Legume Products. Type: basic_food. Processing level: minimally_processed.",,,,
FOOD003783,CANON003715,SR Legacy,173774,3,"SILK Very Vanilla, soymilk","SILK Very Vanilla, soymilk","SILK Very Vanilla, soymilk",Đậu và sản phẩm từ đậu,Legumes and Legume Products,basic_food,minimally_processed,True,False,,high,,87.41,53.0,2.47,1.65,7.82,0.4,6.58,0.65,58.0,123.0,,144.0,0.44,16.0,0.62,0.0,0.206,0.0,,SR Legacy,True,low_confidence_translation,"Tên: SILK Very Vanilla, soymilk. Nhóm: Đậu và sản phẩm từ đậu. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: SILK Very Vanilla, soymilk. Category: Legumes and Legume Products. Type: basic_food. Processing level: minimally_processed.",,,,
FOOD003784,CANON003716,SR Legacy,173775,3,"SILK Nog, soymilk","SILK Nog, soymilk","SILK Nog, soymilk",Đậu và sản phẩm từ đậu,Legumes and Legume Products,basic_food,minimally_processed,True,False,,high,,82.96,74.0,2.46,1.64,12.3,0.0,9.84,0.65,61.0,123.0,,16.0,0.3,0.0,0.0,0.0,0.0,0.0,,SR Legacy,True,low_confidence_translation,"Tên: SILK Nog, soymilk. Nhóm: Đậu và sản phẩm từ đậu. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: SILK Nog, soymilk. Category: Legumes and Legume Products. Type: basic_food. Processing level: minimally_processed.",,,,
FOOD003785,CANON003717,SR Legacy,173776,3,"SILK Chai, soymilk","SILK Chai, soymilk","SILK Chai, soymilk",Đậu và sản phẩm từ đậu,Legumes and Legume Products,basic_food,minimally_processed,True,False,,high,,87.62,53.0,2.47,1.44,7.82,0.0,5.76,0.65,41.0,123.0,,123.0,0.44,0.0,0.37,0.0,0.206,0.0,,SR Legacy,True,low_confidence_translation,"Tên: SILK Chai, soymilk. Nhóm: Đậu và sản phẩm từ đậu. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: SILK Chai, soymilk. Category: Legumes and Legume Products. Type: basic_food. Processing level: minimally_processed.",,,,
FOOD003786,CANON003718,SR Legacy,173777,3,"SILK Mocha, soymilk","SILK Mocha, soymilk","SILK Mocha, soymilk",Đậu và sản phẩm từ đậu,Legumes and Legume Products,basic_food,minimally_processed,True,False,,high,,86.8,58.0,2.06,1.44,9.05,0.0,7.41,0.65,41.0,123.0,,123.0,0.44,0.0,0.37,0.0,0.206,0.0,,SR Legacy,True,low_confidence_translation,"Tên: SILK Mocha, soymilk. Nhóm: Đậu và sản phẩm từ đậu. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: SILK Mocha, soymilk. Category: Legumes and Legume Products. Type: basic_food. Processing level: minimally_processed.",,,,
FOOD003787,CANON003719,SR Legacy,173778,3,Silk raspberry soy sữa chua,SILK Raspberry soy yogurt,Silk raspberry soy sữa chua,Đậu và sản phẩm từ đậu,Legumes and Legume Products,basic_food,minimally_processed,True,False,,high,,77.59,88.0,2.35,1.18,17.65,0.6,12.94,1.24,15.0,,,176.0,0.64,,,0.0,0.0,0.0,,SR Legacy,True,low_confidence_translation,Tên: Silk raspberry soy sữa chua. Nhóm: Đậu và sản phẩm từ đậu. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.,Name: SILK Raspberry soy yogurt. Category: Legumes and Legume Products. Type: basic_food. Processing level: minimally_processed.,,,,
